7, 47401, 229
5, 47404, 218
4, 47500, 218
3, 47518, 218
2, 47522, 218
1, 47523, 218
6, 47680, 220
5, 47841, 219
7, 47860, 230
8, 47889, 297
4, 47937, 219
3, 47955, 219
2, 47959, 219
1, 47960, 219
9, 48001, 641
6, 48121, 221
5, 48280, 220
7, 48321, 231
4, 48376, 220
3, 48394, 220
2, 48398, 220
1, 48399, 220
8, 48484, 298
6, 48564, 222
5, 48721, 221
7, 48784, 232
4, 48817, 221
3, 48835, 221
2, 48839, 221
1, 48840, 221
6, 49009, 223
8, 49081, 299
5, 49164, 222
7, 49249, 233
4, 49260, 222
3, 49278, 222
2, 49282, 222
1, 49283, 222
9, 49284, 642
6, 49456, 224
5, 49609, 223
8, 49680, 300
4, 49705, 223
7, 49716, 234
3, 49723, 223
2, 49727, 223
1, 49728, 223
6, 49905, 225
10, 49924, 1918
5, 50056, 224
4, 50152, 224
3, 50170, 224
2, 50174, 224
1, 50175, 224
7, 50185, 235
8, 50281, 301
6, 50356, 226
5, 50505, 225
9, 50569, 643
4, 50601, 225
3, 50619, 225
2, 50623, 225
1, 50624, 225
7, 50656, 236
6, 50809, 227
8, 50884, 302
11, 50884, 6322
5, 50956, 226
4, 51052, 226
3, 51070, 226
2, 51074, 226
1, 51075, 226
7, 51129, 237
6, 51264, 228
5, 51409, 227
8, 51489, 303
4, 51505, 227
3, 51523, 227
2, 51527, 227
1, 51528, 227
7, 51604, 238
6, 51721, 229
9, 51856, 644
5, 51864, 228
4, 51960, 228
3, 51978, 228
2, 51982, 228
1, 51983, 228
7, 52081, 239
8, 52096, 304
6, 52180, 230
5, 52321, 229
4, 52417, 229
3, 52435, 229
2, 52439, 229
1, 52440, 229
7, 52560, 240
6, 52641, 231
8, 52705, 305
5, 52780, 230
4, 52876, 230
3, 52894, 230
2, 52898, 230
1, 52899, 230
7, 53041, 241
6, 53104, 232
9, 53145, 645
5, 53241, 231
8, 53316, 306
4, 53337, 231
3, 53355, 231
2, 53359, 231
1, 53360, 231
7, 53524, 242
6, 53569, 233
5, 53704, 232
10, 53761, 1919
4, 53800, 232
3, 53818, 232
2, 53822, 232
1, 53823, 232
8, 53929, 307
7, 54009, 243
6, 54036, 234
5, 54169, 233
4, 54265, 233
3, 54283, 233
2, 54287, 233
1, 54288, 233
9, 54436, 646
7, 54496, 244
6, 54505, 235
8, 54544, 308
5, 54636, 234
4, 54732, 234
3, 54750, 234
2, 54754, 234
1, 54755, 234
6, 54976, 236
7, 54985, 245
5, 55105, 235
8, 55161, 309
4, 55201, 235
3, 55219, 235
2, 55223, 235
1, 55224, 235
6, 55449, 237
7, 55476, 246
5, 55576, 236
4, 55672, 236
3, 55690, 236
2, 55694, 236
1, 55695, 236
9, 55729, 647
8, 55780, 310
6, 55924, 238
7, 55969, 247
5, 56049, 237
4, 56145, 237
3, 56163, 237
2, 56167, 237
1, 56168, 237
6, 56401, 239
8, 56401, 311
7, 56464, 248
5, 56524, 238
4, 56620, 238
3, 56638, 238
2, 56642, 238
1, 56643, 238
6, 56880, 240
7, 56961, 249
5, 57001, 239
8, 57024, 312
9, 57024, 648
4, 57097, 239
3, 57115, 239
2, 57119, 239
1, 57120, 239
6, 57361, 241
7, 57460, 250
5, 57480, 240
4, 57576, 240
3, 57594, 240
2, 57598, 240
1, 57599, 240
10, 57600, 1920
8, 57649, 313
6, 57844, 242
5, 57961, 241
7, 57961, 251
4, 58057, 241
3, 58075, 241
2, 58079, 241
1, 58080, 241
8, 58276, 314
9, 58321, 649
6, 58329, 243
5, 58444, 242
7, 58464, 252
4, 58540, 242
3, 58558, 242
2, 58562, 242
1, 58563, 242
6, 58816, 244
8, 58905, 315
5, 58929, 243
7, 58969, 253
4, 59025, 243
3, 59043, 243
2, 59047, 243
1, 59048, 243
6, 59305, 245
5, 59416, 244
7, 59476, 254
4, 59512, 244
3, 59530, 244
2, 59534, 244
1, 59535, 244
8, 59536, 316
9, 59620, 650
6, 59796, 246
5, 59905, 245
7, 59985, 255
4, 60001, 245
3, 60019, 245
2, 60023, 245
1, 60024, 245
8, 60169, 317
6, 60289, 247
5, 60396, 246
4, 60492, 246
7, 60496, 256
3, 60510, 246
2, 60514, 246
1, 60515, 246
6, 60784, 248
8, 60804, 318
5, 60889, 247
9, 60921, 651
4, 60985, 247
3, 61003, 247
2, 61007, 247
1, 61008, 247
7, 61009, 257
6, 61281, 249
5, 61384, 248
8, 61441, 319
10, 61441, 1921
4, 61480, 248
3, 61498, 248
2, 61502, 248
1, 61503, 248
7, 61524, 258
6, 61780, 250
5, 61881, 249
4, 61977, 249
3, 61995, 249
2, 61999, 249
1, 62000, 249
7, 62041, 259
8, 62080, 320
9, 62224, 652
6, 62281, 251
5, 62380, 250
4, 62476, 250
3, 62494, 250
2, 62498, 250
1, 62499, 250
7, 62560, 260
8, 62721, 321
6, 62784, 252
5, 62881, 251
4, 62977, 251
3, 62995, 251
2, 62999, 251
1, 63000, 251
7, 63081, 261
6, 63289, 253
8, 63364, 322
5, 63384, 252
4, 63480, 252
3, 63498, 252
2, 63502, 252
1, 63503, 252
9, 63529, 653
11, 63529, 6323
7, 63604, 262
6, 63796, 254
5, 63889, 253
4, 63985, 253
3, 64003, 253
2, 64007, 253
1, 64008, 253
8, 64009, 323
7, 64129, 263
6, 64305, 255
5, 64396, 254
4, 64492, 254
3, 64510, 254
2, 64514, 254
1, 64515, 254
7, 64656, 264
8, 64656, 324
6, 64816, 256
9, 64836, 654
5, 64905, 255
4, 65001, 255
3, 65019, 255
2, 65023, 255
1, 65024, 255
7, 65185, 265
10, 65284, 1922
8, 65305, 325
6, 65329, 257
5, 65416, 256
4, 65512, 256
3, 65530, 256
2, 65534, 256
1, 65535, 256
7, 65716, 266
6, 65844, 258
5, 65929, 257
8, 65956, 326
4, 66025, 257
3, 66043, 257
2, 66047, 257
1, 66048, 257
9, 66145, 655
7, 66249, 267
6, 66361, 259
5, 66444, 258
4, 66540, 258
3, 66558, 258
2, 66562, 258
1, 66563, 258
8, 66609, 327
7, 66784, 268
6, 66880, 260
5, 66961, 259
4, 67057, 259
3, 67075, 259
2, 67079, 259
1, 67080, 259
8, 67264, 328
7, 67321, 269
6, 67401, 261
9, 67456, 656
5, 67480, 260
4, 67576, 260
3, 67594, 260
2, 67598, 260
1, 67599, 260
7, 67860, 270
8, 67921, 329
6, 67924, 262
5, 68001, 261
4, 68097, 261
3, 68115, 261
2, 68119, 261
1, 68120, 261
7, 68401, 271
6, 68449, 263
5, 68524, 262
8, 68580, 330
4, 68620, 262
3, 68638, 262
2, 68642, 262
1, 68643, 262
9, 68769, 657
7, 68944, 272
6, 68976, 264
5, 69049, 263
10, 69129, 1923
4, 69145, 263
3, 69163, 263
2, 69167, 263
1, 69168, 263
8, 69241, 331
7, 69489, 273
6, 69505, 265
5, 69576, 264
4, 69672, 264
3, 69690, 264
2, 69694, 264
1, 69695, 264
8, 69904, 332
6, 70036, 266
7, 70036, 274
9, 70084, 658
5, 70105, 265
4, 70201, 265
3, 70219, 265
2, 70223, 265
1, 70224, 265
6, 70569, 267
8, 70569, 333
7, 70585, 275
5, 70636, 266
4, 70732, 266
3, 70750, 266
2, 70754, 266
1, 70755, 266
6, 71104, 268
7, 71136, 276
5, 71169, 267
8, 71236, 334
4, 71265, 267
3, 71283, 267
2, 71287, 267
1, 71288, 267
9, 71401, 659
6, 71641, 269
7, 71689, 277
5, 71704, 268
4, 71800, 268
3, 71818, 268
2, 71822, 268
1, 71823, 268
8, 71905, 335
6, 72180, 270
5, 72241, 269
7, 72244, 278
4, 72337, 269
3, 72355, 269
2, 72359, 269
1, 72360, 269
8, 72576, 336
9, 72720, 660
6, 72721, 271
5, 72780, 270
7, 72801, 279
4, 72876, 270
3, 72894, 270
2, 72898, 270
1, 72899, 270
10, 72976, 1924
8, 73249, 337
6, 73264, 272
5, 73321, 271
7, 73360, 280
4, 73417, 271
3, 73435, 271
2, 73439, 271
1, 73440, 271
6, 73809, 273
5, 73864, 272
7, 73921, 281
8, 73924, 338
4, 73960, 272
3, 73978, 272
2, 73982, 272
1, 73983, 272
9, 74041, 661
6, 74356, 274
5, 74409, 273
7, 74484, 282
4, 74505, 273
3, 74523, 273
2, 74527, 273
1, 74528, 273
8, 74601, 339
6, 74905, 275
5, 74956, 274
7, 75049, 283
4, 75052, 274
3, 75070, 274
2, 75074, 274
1, 75075, 274
8, 75280, 340
9, 75364, 662
6, 75456, 276
5, 75505, 275
4, 75601, 275
7, 75616, 284
3, 75619, 275
2, 75623, 275
1, 75624, 275
8, 75961, 341
6, 76009, 277
5, 76056, 276
4, 76152, 276
3, 76170, 276
2, 76174, 276
1, 76175, 276
11, 76176, 6324
7, 76185, 285
6, 76564, 278
5, 76609, 277
8, 76644, 342
9, 76689, 663
4, 76705, 277
3, 76723, 277
2, 76727, 277
1, 76728, 277
7, 76756, 286
10, 76825, 1925
6, 77121, 279
5, 77164, 278
4, 77260, 278
3, 77278, 278
2, 77282, 278
1, 77283, 278
7, 77329, 287
8, 77329, 343
6, 77680, 280
5, 77721, 279
4, 77817, 279
3, 77835, 279
2, 77839, 279
1, 77840, 279
7, 77904, 288
8, 78016, 344
9, 78016, 664
6, 78241, 281
5, 78280, 280
4, 78376, 280
3, 78394, 280
2, 78398, 280
1, 78399, 280
7, 78481, 289
8, 78705, 345
6, 78804, 282
5, 78841, 281
4, 78937, 281
3, 78955, 281
2, 78959, 281
1, 78960, 281
7, 79060, 290
9, 79345, 665
6, 79369, 283
8, 79396, 346
5, 79404, 282
4, 79500, 282
3, 79518, 282
2, 79522, 282
1, 79523, 282
7, 79641, 291
6, 79936, 284
5, 79969, 283
4, 80065, 283
3, 80083, 283
2, 80087, 283
1, 80088, 283
8, 80089, 347
7, 80224, 292
6, 80505, 285
5, 80536, 284
4, 80632, 284
3, 80650, 284
2, 80654, 284
1, 80655, 284
9, 80676, 666
10, 80676, 1926
8, 80784, 348
7, 80809, 293
6, 81076, 286
5, 81105, 285
4, 81201, 285
3, 81219, 285
2, 81223, 285
1, 81224, 285
7, 81396, 294
8, 81481, 349
6, 81649, 287
5, 81676, 286
4, 81772, 286
3, 81790, 286
2, 81794, 286
1, 81795, 286
7, 81985, 295
9, 82009, 667
8, 82180, 350
6, 82224, 288
5, 82249, 287
4, 82345, 287
3, 82363, 287
2, 82367, 287
1, 82368, 287
7, 82576, 296
6, 82801, 289
5, 82824, 288
8, 82881, 351
4, 82920, 288
3, 82938, 288
2, 82942, 288
1, 82943, 288
12, 82944, 21888
13, 82944, 78912
7, 83169, 297
9, 83344, 668
6, 83380, 290
5, 83401, 289
4, 83497, 289
3, 83515, 289
2, 83519, 289
1, 83520, 289
8, 83584, 352
7, 83764, 298
6, 83961, 291
5, 83980, 290
4, 84076, 290
3, 84094, 290
2, 84098, 290
1, 84099, 290
8, 84289, 353
7, 84361, 299
10, 84529, 1927
6, 84544, 292
5, 84561, 291
4, 84657, 291
3, 84675, 291
2, 84679, 291
1, 84680, 291
9, 84681, 669
7, 84960, 300
8, 84996, 354
6, 85129, 293
5, 85144, 292
4, 85240, 292
3, 85258, 292
2, 85262, 292
1, 85263, 292
7, 85561, 301
8, 85705, 355
6, 85716, 294
5, 85729, 293
4, 85825, 293
3, 85843, 293
2, 85847, 293
1, 85848, 293
9, 86020, 670
7, 86164, 302
6, 86305, 295
5, 86316, 294
4, 86412, 294
8, 86416, 356
3, 86430, 294
2, 86434, 294
1, 86435, 294
7, 86769, 303
6, 86896, 296
5, 86905, 295
4, 87001, 295
3, 87019, 295
2, 87023, 295
1, 87024, 295
8, 87129, 357
9, 87361, 671
7, 87376, 304
6, 87489, 297
5, 87496, 296
4, 87592, 296
3, 87610, 296
2, 87614, 296
1, 87615, 296
8, 87844, 358
7, 87985, 305
6, 88084, 298
5, 88089, 297
4, 88185, 297
3, 88203, 297
2, 88207, 297
1, 88208, 297
10, 88384, 1928
8, 88561, 359
7, 88596, 306
6, 88681, 299
5, 88684, 298
9, 88704, 672
4, 88780, 298
3, 88798, 298
2, 88802, 298
1, 88803, 298
11, 88825, 6325
7, 89209, 307
6, 89280, 300
8, 89280, 360
5, 89281, 299
4, 89377, 299
3, 89395, 299
2, 89399, 299
1, 89400, 299
7, 89824, 308
5, 89880, 300
6, 89881, 301
4, 89976, 300
3, 89994, 300
2, 89998, 300
1, 89999, 300
8, 90001, 361
9, 90049, 673
7, 90441, 309
5, 90481, 301
6, 90484, 302
4, 90577, 301
3, 90595, 301
2, 90599, 301
1, 90600, 301
8, 90724, 362
7, 91060, 310
5, 91084, 302
6, 91089, 303
4, 91180, 302
3, 91198, 302
2, 91202, 302
1, 91203, 302
9, 91396, 674
8, 91449, 363
7, 91681, 311
5, 91689, 303
6, 91696, 304
4, 91785, 303
3, 91803, 303
2, 91807, 303
1, 91808, 303
8, 92176, 364
10, 92241, 1929
5, 92296, 304
7, 92304, 312
6, 92305, 305
4, 92392, 304
3, 92410, 304
2, 92414, 304
1, 92415, 304
9, 92745, 675
5, 92905, 305
8, 92905, 365
6, 92916, 306
7, 92929, 313
4, 93001, 305
3, 93019, 305
2, 93023, 305
1, 93024, 305
5, 93516, 306
6, 93529, 307
7, 93556, 314
4, 93612, 306
3, 93630, 306
2, 93634, 306
1, 93635, 306
8, 93636, 366
9, 94096, 676
5, 94129, 307
6, 94144, 308
7, 94185, 315
4, 94225, 307
3, 94243, 307
2, 94247, 307
1, 94248, 307
8, 94369, 367
5, 94744, 308
6, 94761, 309
7, 94816, 316
4, 94840, 308
3, 94858, 308
2, 94862, 308
1, 94863, 308
8, 95104, 368
5, 95361, 309
6, 95380, 310
7, 95449, 317
9, 95449, 677
4, 95457, 309
3, 95475, 309
2, 95479, 309
1, 95480, 309
8, 95841, 369
5, 95980, 310
6, 96001, 311
4, 96076, 310
7, 96084, 318
3, 96094, 310
2, 96098, 310
1, 96099, 310
10, 96100, 1930
8, 96580, 370
5, 96601, 311
6, 96624, 312
4, 96697, 311
3, 96715, 311
2, 96719, 311
1, 96720, 311
7, 96721, 319
9, 96804, 678
5, 97224, 312
6, 97249, 313
4, 97320, 312
8, 97321, 371
3, 97338, 312
2, 97342, 312
1, 97343, 312
7, 97360, 320
5, 97849, 313
6, 97876, 314
4, 97945, 313
3, 97963, 313
2, 97967, 313
1, 97968, 313
7, 98001, 321
8, 98064, 372
9, 98161, 679
5, 98476, 314
6, 98505, 315
4, 98572, 314
3, 98590, 314
2, 98594, 314
1, 98595, 314
7, 98644, 322
8, 98809, 373
5, 99105, 315
6, 99136, 316
4, 99201, 315
3, 99219, 315
2, 99223, 315
1, 99224, 315
7, 99289, 323
9, 99520, 680
8, 99556, 374
5, 99736, 316
6, 99769, 317
4, 99832, 316
3, 99850, 316
2, 99854, 316
1, 99855, 316
7, 99936, 324
10, 99961, 1931
8, 100305, 375
5, 100369, 317
6, 100404, 318
4, 100465, 317
3, 100483, 317
2, 100487, 317
1, 100488, 317
7, 100585, 325
9, 100881, 681
5, 101004, 318
6, 101041, 319
8, 101056, 376
4, 101100, 318
3, 101118, 318
2, 101122, 318
1, 101123, 318
7, 101236, 326
11, 101476, 6326
5, 101641, 319
6, 101680, 320
4, 101737, 319
3, 101755, 319
2, 101759, 319
1, 101760, 319
8, 101809, 377
7, 101889, 327
9, 102244, 682
5, 102280, 320
6, 102321, 321
4, 102376, 320
3, 102394, 320
2, 102398, 320
1, 102399, 320
7, 102544, 328
8, 102564, 378
5, 102921, 321
6, 102964, 322
4, 103017, 321
3, 103035, 321
2, 103039, 321
1, 103040, 321
7, 103201, 329
8, 103321, 379
5, 103564, 322
6, 103609, 323
9, 103609, 683
4, 103660, 322
3, 103678, 322
2, 103682, 322
1, 103683, 322
10, 103824, 1932
7, 103860, 330
8, 104080, 380
5, 104209, 323
6, 104256, 324
4, 104305, 323
3, 104323, 323
2, 104327, 323
1, 104328, 323
7, 104521, 331
8, 104841, 381
5, 104856, 324
6, 104905, 325
4, 104952, 324
3, 104970, 324
2, 104974, 324
1, 104975, 324
9, 104976, 684
7, 105184, 332
5, 105505, 325
6, 105556, 326
4, 105601, 325
8, 105604, 382
3, 105619, 325
2, 105623, 325
1, 105624, 325
7, 105849, 333
5, 106156, 326
6, 106209, 327
4, 106252, 326
3, 106270, 326
2, 106274, 326
1, 106275, 326
9, 106345, 685
8, 106369, 383
7, 106516, 334
5, 106809, 327
6, 106864, 328
4, 106905, 327
3, 106923, 327
2, 106927, 327
1, 106928, 327
8, 107136, 384
7, 107185, 335
5, 107464, 328
6, 107521, 329
4, 107560, 328
3, 107578, 328
2, 107582, 328
1, 107583, 328
10, 107689, 1933
9, 107716, 686
7, 107856, 336
8, 107905, 385
5, 108121, 329
6, 108180, 330
4, 108217, 329
3, 108235, 329
2, 108239, 329
1, 108240, 329
7, 108529, 337
8, 108676, 386
5, 108780, 330
6, 108841, 331
4, 108876, 330
3, 108894, 330
2, 108898, 330
1, 108899, 330
9, 109089, 687
7, 109204, 338
5, 109441, 331
8, 109449, 387
6, 109504, 332
4, 109537, 331
3, 109555, 331
2, 109559, 331
1, 109560, 331
7, 109881, 339
5, 110104, 332
6, 110169, 333
4, 110200, 332
3, 110218, 332
2, 110222, 332
1, 110223, 332
8, 110224, 388
9, 110464, 688
7, 110560, 340
5, 110769, 333
6, 110836, 334
4, 110865, 333
3, 110883, 333
2, 110887, 333
1, 110888, 333
8, 111001, 389
7, 111241, 341
5, 111436, 334
6, 111505, 335
4, 111532, 334
3, 111550, 334
2, 111554, 334
1, 111555, 334
10, 111556, 1934
8, 111780, 390
9, 111841, 689
7, 111924, 342
5, 112105, 335
6, 112176, 336
4, 112201, 335
3, 112219, 335
2, 112223, 335
1, 112224, 335
8, 112561, 391
7, 112609, 343
5, 112776, 336
6, 112849, 337
4, 112872, 336
3, 112890, 336
2, 112894, 336
1, 112895, 336
9, 113220, 690
7, 113296, 344
8, 113344, 392
5, 113449, 337
6, 113524, 338
4, 113545, 337
3, 113563, 337
2, 113567, 337
1, 113568, 337
7, 113985, 345
5, 114124, 338
8, 114129, 393
11, 114129, 6327
6, 114201, 339
4, 114220, 338
3, 114238, 338
2, 114242, 338
1, 114243, 338
9, 114601, 691
7, 114676, 346
5, 114801, 339
6, 114880, 340
4, 114897, 339
3, 114915, 339
8, 114916, 394
2, 114919, 339
1, 114920, 339
7, 115369, 347
10, 115425, 1935
5, 115480, 340
6, 115561, 341
4, 115576, 340
3, 115594, 340
2, 115598, 340
1, 115599, 340
8, 115705, 395
9, 115984, 692
7, 116064, 348
5, 116161, 341
6, 116244, 342
4, 116257, 341
3, 116275, 341
2, 116279, 341
1, 116280, 341
8, 116496, 396
7, 116761, 349
5, 116844, 342
6, 116929, 343
4, 116940, 342
3, 116958, 342
2, 116962, 342
1, 116963, 342
8, 117289, 397
9, 117369, 693
7, 117460, 350
5, 117529, 343
6, 117616, 344
4, 117625, 343
3, 117643, 343
2, 117647, 343
1, 117648, 343
8, 118084, 398
7, 118161, 351
5, 118216, 344
6, 118305, 345
4, 118312, 344
3, 118330, 344
2, 118334, 344
1, 118335, 344
9, 118756, 694
7, 118864, 352
8, 118881, 399
5, 118905, 345
6, 118996, 346
4, 119001, 345
3, 119019, 345
2, 119023, 345
1, 119024, 345
10, 119296, 1936
7, 119569, 353
5, 119596, 346
8, 119680, 400
6, 119689, 347
4, 119692, 346
3, 119710, 346
2, 119714, 346
1, 119715, 346
9, 120145, 695
7, 120276, 354
5, 120289, 347
6, 120384, 348
4, 120385, 347
3, 120403, 347
2, 120407, 347
1, 120408, 347
8, 120481, 401
5, 120984, 348
7, 120985, 355
4, 121080, 348
6, 121081, 349
3, 121098, 348
2, 121102, 348
1, 121103, 348
8, 121284, 402
9, 121536, 696
5, 121681, 349
7, 121696, 356
4, 121777, 349
6, 121780, 350
3, 121795, 349
2, 121799, 349
1, 121800, 349
8, 122089, 403
5, 122380, 350
7, 122409, 357
4, 122476, 350
6, 122481, 351
3, 122494, 350
2, 122498, 350
1, 122499, 350
8, 122896, 404
9, 122929, 697
5, 123081, 351
7, 123124, 358
10, 123169, 1937
4, 123177, 351
6, 123184, 352
3, 123195, 351
2, 123199, 351
1, 123200, 351
8, 123705, 405
5, 123784, 352
7, 123841, 359
4, 123880, 352
6, 123889, 353
3, 123898, 352
2, 123902, 352
1, 123903, 352
9, 124324, 698
5, 124489, 353
8, 124516, 406
7, 124560, 360
4, 124585, 353
6, 124596, 354
3, 124603, 353
2, 124607, 353
1, 124608, 353
5, 125196, 354
7, 125281, 361
4, 125292, 354
6, 125305, 355
3, 125310, 354
2, 125314, 354
1, 125315, 354
8, 125329, 407
9, 125721, 699
5, 125905, 355
4, 126001, 355
7, 126004, 362
6, 126016, 356
3, 126019, 355
2, 126023, 355
1, 126024, 355
8, 126144, 408
5, 126616, 356
4, 126712, 356
12, 126721, 21889
6, 126729, 357
7, 126729, 363
3, 126730, 356
2, 126734, 356
1, 126735, 356
11, 126784, 6328
8, 126961, 409
10, 127044, 1938
9, 127120, 700
5, 127329, 357
4, 127425, 357
3, 127443, 357
6, 127444, 358
2, 127447, 357
1, 127448, 357
7, 127456, 364
8, 127780, 410
5, 128044, 358
4, 128140, 358
3, 128158, 358
6, 128161, 359
2, 128162, 358
1, 128163, 358
7, 128185, 365
9, 128521, 701
8, 128601, 411
5, 128761, 359
4, 128857, 359
3, 128875, 359
2, 128879, 359
1, 128880, 359
6, 128880, 360
7, 128916, 366
8, 129424, 412
5, 129480, 360
4, 129576, 360
3, 129594, 360
2, 129598, 360
1, 129599, 360
6, 129601, 361
7, 129649, 367
9, 129924, 702
5, 130201, 361
8, 130249, 413
4, 130297, 361
3, 130315, 361
2, 130319, 361
1, 130320, 361
6, 130324, 362
7, 130384, 368
10, 130921, 1939
5, 130924, 362
4, 131020, 362
3, 131038, 362
2, 131042, 362
1, 131043, 362
6, 131049, 363
8, 131076, 414
7, 131121, 369
9, 131329, 703
5, 131649, 363
4, 131745, 363
3, 131763, 363
2, 131767, 363
1, 131768, 363
6, 131776, 364
7, 131860, 370
8, 131905, 415
5, 132376, 364
4, 132472, 364
3, 132490, 364
2, 132494, 364
1, 132495, 364
6, 132505, 365
7, 132601, 371
8, 132736, 416
9, 132736, 704
5, 133105, 365
4, 133201, 365
3, 133219, 365
2, 133223, 365
1, 133224, 365
6, 133236, 366
7, 133344, 372
8, 133569, 417
5, 133836, 366
4, 133932, 366
3, 133950, 366
2, 133954, 366
1, 133955, 366
6, 133969, 367
7, 134089, 373
9, 134145, 705
8, 134404, 418
5, 134569, 367
4, 134665, 367
3, 134683, 367
2, 134687, 367
1, 134688, 367
6, 134704, 368
10, 134800, 1940
7, 134836, 374
8, 135241, 419
5, 135304, 368
4, 135400, 368
3, 135418, 368
2, 135422, 368
1, 135423, 368
6, 135441, 369
9, 135556, 706
7, 135585, 375
5, 136041, 369
8, 136080, 420
4, 136137, 369
3, 136155, 369
2, 136159, 369
1, 136160, 369
6, 136180, 370
7, 136336, 376
5, 136780, 370
4, 136876, 370
3, 136894, 370
2, 136898, 370
1, 136899, 370
6, 136921, 371
8, 136921, 421
9, 136969, 707
7, 137089, 377
5, 137521, 371
4, 137617, 371
3, 137635, 371
2, 137639, 371
1, 137640, 371
6, 137664, 372
8, 137764, 422
7, 137844, 378
5, 138264, 372
4, 138360, 372
3, 138378, 372
2, 138382, 372
1, 138383, 372
9, 138384, 708
6, 138409, 373
7, 138601, 379
8, 138609, 423
10, 138681, 1941
5, 139009, 373
4, 139105, 373
3, 139123, 373
2, 139127, 373
1, 139128, 373
6, 139156, 374
7, 139360, 380
11, 139441, 6329
8, 139456, 424
5, 139756, 374
9, 139801, 709
4, 139852, 374
3, 139870, 374
2, 139874, 374
1, 139875, 374
6, 139905, 375
7, 140121, 381
8, 140305, 425
5, 140505, 375
4, 140601, 375
3, 140619, 375
2, 140623, 375
1, 140624, 375
6, 140656, 376
7, 140884, 382
8, 141156, 426
9, 141220, 710
5, 141256, 376
4, 141352, 376
3, 141370, 376
2, 141374, 376
1, 141375, 376
6, 141409, 377
7, 141649, 383
5, 142009, 377
8, 142009, 427
4, 142105, 377
3, 142123, 377
2, 142127, 377
1, 142128, 377
6, 142164, 378
7, 142416, 384
10, 142564, 1942
9, 142641, 711
5, 142764, 378
4, 142860, 378
8, 142864, 428
3, 142878, 378
2, 142882, 378
1, 142883, 378
6, 142921, 379
7, 143185, 385
5, 143521, 379
4, 143617, 379
3, 143635, 379
2, 143639, 379
1, 143640, 379
6, 143680, 380
8, 143721, 429
7, 143956, 386
9, 144064, 712
5, 144280, 380
4, 144376, 380
3, 144394, 380
2, 144398, 380
1, 144399, 380
6, 144441, 381
8, 144580, 430
7, 144729, 387
5, 145041, 381
4, 145137, 381
3, 145155, 381
2, 145159, 381
1, 145160, 381
6, 145204, 382
8, 145441, 431
9, 145489, 713
7, 145504, 388
5, 145804, 382
4, 145900, 382
3, 145918, 382
2, 145922, 382
1, 145923, 382
6, 145969, 383
7, 146281, 389
8, 146304, 432
10, 146449, 1943
5, 146569, 383
4, 146665, 383
3, 146683, 383
2, 146687, 383
1, 146688, 383
6, 146736, 384
9, 146916, 714
7, 147060, 390
8, 147169, 433
5, 147336, 384
4, 147432, 384
3, 147450, 384
2, 147454, 384
1, 147455, 384
6, 147505, 385
7, 147841, 391
8, 148036, 434
5, 148105, 385
4, 148201, 385
3, 148219, 385
2, 148223, 385
1, 148224, 385
6, 148276, 386
9, 148345, 715
7, 148624, 392
5, 148876, 386
8, 148905, 435
4, 148972, 386
3, 148990, 386
2, 148994, 386
1, 148995, 386
6, 149049, 387
7, 149409, 393
5, 149649, 387
4, 149745, 387
3, 149763, 387
2, 149767, 387
1, 149768, 387
8, 149776, 436
9, 149776, 716
6, 149824, 388
7, 150196, 394
10, 150336, 1944
5, 150424, 388
4, 150520, 388
3, 150538, 388
2, 150542, 388
1, 150543, 388
6, 150601, 389
8, 150649, 437
7, 150985, 395
5, 151201, 389
9, 151209, 717
4, 151297, 389
3, 151315, 389
2, 151319, 389
1, 151320, 389
6, 151380, 390
8, 151524, 438
7, 151776, 396
5, 151980, 390
4, 152076, 390
3, 152094, 390
2, 152098, 390
1, 152099, 390
11, 152100, 6330
6, 152161, 391
8, 152401, 439
7, 152569, 397
9, 152644, 718
5, 152761, 391
4, 152857, 391
3, 152875, 391
2, 152879, 391
1, 152880, 391
6, 152944, 392
8, 153280, 440
7, 153364, 398
5, 153544, 392
4, 153640, 392
3, 153658, 392
2, 153662, 392
1, 153663, 392
6, 153729, 393
9, 154081, 719
7, 154161, 399
8, 154161, 441
10, 154225, 1945
5, 154329, 393
4, 154425, 393
3, 154443, 393
2, 154447, 393
1, 154448, 393
6, 154516, 394
7, 154960, 400
8, 155044, 442
5, 155116, 394
4, 155212, 394
3, 155230, 394
2, 155234, 394
1, 155235, 394
6, 155305, 395
9, 155520, 720
7, 155761, 401
5, 155905, 395
8, 155929, 443
4, 156001, 395
3, 156019, 395
2, 156023, 395
1, 156024, 395
6, 156096, 396
7, 156564, 402
5, 156696, 396
4, 156792, 396
3, 156810, 396
2, 156814, 396
1, 156815, 396
8, 156816, 444
6, 156889, 397
9, 156961, 721
7, 157369, 403
5, 157489, 397
4, 157585, 397
3, 157603, 397
2, 157607, 397
1, 157608, 397
6, 157684, 398
8, 157705, 445
10, 158116, 1946
7, 158176, 404
5, 158284, 398
4, 158380, 398
3, 158398, 398
2, 158402, 398
1, 158403, 398
9, 158404, 722
6, 158481, 399
8, 158596, 446
7, 158985, 405
5, 159081, 399
4, 159177, 399
3, 159195, 399
2, 159199, 399
1, 159200, 399
6, 159280, 400
8, 159489, 447
7, 159796, 406
9, 159849, 723
5, 159880, 400
4, 159976, 400
3, 159994, 400
2, 159998, 400
1, 159999, 400
6, 160081, 401
8, 160384, 448
